season,game_type,team,week,Player,Position,Injury,Wed,Thu,Fri,Game Status,Mon,Tue,Sat
2025,REG,CHI,10,Roschon Johnson,RB,Back,LP,LP,FP,(-),,,
2025,REG,CHI,10,Cole Kmet,TE,Concussion,LP,FP,FP,(-),,,
2025,REG,CHI,10,Kyle Monangai,RB,Ankle,LP,FP,FP,(-),,,
2025,REG,CHI,10,DJ Moore,WR,Hip / Groin,DNP,LP,FP,(-),,,
2025,REG,CHI,10,Rome Odunze,WR,Ankle / Heel,DNP,LP,FP,(-),,,
2025,REG,CHI,10,Amen Ogbongbemiga,LB,Knee,FP,FP,FP,(-),,,
2025,REG,CHI,10,Joe Thuney,OL,Non-Injury Related (Rest),,DNP,FP,(-),,,
2025,REG,DET,1,Jamarco Jones,T,Ankle,(-),LP,DNP,OUT,,,
2025,REG,DET,1,Trevor Nowaske,LB,Elbow,DNP,DNP,DNP,OUT,,,
2025,REG,DET,1,Sione Vaki,RB,Hamstring,DNP,DNP,DNP,OUT,,,
2025,REG,DET,1,Kayode Awosika,G,Shoulder,LP,FP,FP,(-),,,
2025,REG,DET,1,Taylor Decker,T,Rest,(-),(-),DNP,(-),,,
2025,REG,DET,1,Isaac TeSlaa,WR,Illness,LP,LP,FP,(-),,,
2025,REG,DET,2,Trevor Nowaske,LB,Elbow,LP,LP,LP,OUT,,,
2025,REG,DET,2,Sione Vaki,RB,Hamstring,LP,LP,LP,DOUBTFUL,,,
2025,REG,DET,2,Taylor Decker,T,Shoulder,DNP,DNP,DNP,QUESTIONABLE,,,
2025,REG,DET,2,Kerby Joseph,S,Knee,(-),(-),LP,QUESTIONABLE,,,
2025,REG,DET,2,Terrion Arnold,CB,Groin,FP,FP,FP,(-),,,
2025,REG,DET,2,Jack Campbell,LB,Ankle,DNP,FP,FP,(-),,,
2025,REG,DET,2,Daniel Thomas,S,Hand,FP,FP,FP,(-),,,
2025,REG,DET,3,Marcus Davenport,EDGE,Chest,,DNP,DNP,OUT,,,DNP
2025,REG,DET,3,Jack Campbell,LB,Ankle,,DNP,LP,QUESTIONABLE,,,FP
2025,REG,DET,3,Taylor Decker,T,Shoulder/Rest,,DNP,FP,QUESTIONABLE,,,DNP
2025,REG,DET,3,Kerby Joseph,S,Knee,,LP,LP,QUESTIONABLE,,,LP
2025,REG,DET,3,D.J. Reed,CB,Knee,,LP,LP,QUESTIONABLE,,,FP
2025,REG,DET,3,Trevor Nowaske,LB,Elbow,,FP,FP,(-),,,FP
2025,REG,DET,3,Sione Vaki,RB,Hamstring,,FP,FP,(-),,,FP
2025,REG,DET,4,Zach Cunningham,LB,Hamstring,(-),LP,DNP,OUT,,,
2025,REG,DET,4,Daniel Thomas,S,Forearm,DNP,DNP,DNP,OUT,,,
2025,REG,DET,4,Sione Vaki,RB,Groin,DNP,DNP,DNP,OUT,,,
2025,REG,DET,4,Taylor Decker,T,Shoulder,DNP,DNP,DNP,QUESTIONABLE,,,
2025,REG,DET,4,Al-Quadin Muhammad,EDGE,Knee,DNP,LP,LP,QUESTIONABLE,,,
2025,REG,DET,4,Derrick Barnes,LB,Knee,LP,LP,FP,(-),,,
2025,REG,DET,5,Zach Cunningham,LB,Hamstring,DNP,DNP,DNP,OUT,,,
2025,REG,DET,5,Khalil Dorsey,CB,Concussion/Wrist,DNP,FP,DNP,OUT,,,
2025,REG,DET,5,Alim McNeill,DL,Knee,LP,LP,LP,OUT,,,
2025,REG,DET,5,Sione Vaki,RB,Groin,DNP,DNP,DNP,OUT,,,
2025,REG,DET,5,Taylor Decker,T,Shoulder,DNP,DNP,DNP,QUESTIONABLE,,,
2025,REG,DET,5,Kerby Joseph,S,Knee,DNP,DNP,LP,QUESTIONABLE,,,
2025,REG,DET,5,Terrion Arnold,CB,Shoulder,LP,FP,FP,(-),,,
2025,REG,DET,6,Terrion Arnold,CB,Shoulder,DNP,DNP,DNP,OUT,,,
2025,REG,DET,6,Zach Cunningham,LB,Hamstring,DNP,DNP,DNP,OUT,,,
2025,REG,DET,6,Taylor Decker,T,Shoulder,DNP,DNP,DNP,OUT,,,
2025,REG,DET,6,Avonte Maddox,DB,Hamstring,(-),LP,DNP,OUT,,,
2025,REG,DET,6,Giovanni Manu,OL,Knee,(-),LP,DNP,OUT,,,
2025,REG,DET,6,Alim McNeill,DL,Knee,FP,FP,FP,OUT,,,
2025,REG,DET,6,Sione Vaki,RB,Groin,DNP,DNP,DNP,OUT,,,
2025,REG,DET,6,Brian Branch,DB,Ankle,LP,LP,DNP,QUESTIONABLE,,,
2025,REG,DET,6,Kerby Joseph,S,Knee,DNP,DNP,DNP,QUESTIONABLE,,,
2025,REG,DET,6,Kalif Raymond,WR,Neck,DNP,LP,LP,QUESTIONABLE,,,
2025,REG,DET,6,Amon-Ra St. Brown,WR,Wrist,DNP,FP,FP,(-),,,
2025,REG,DET,7,Kerby Joseph,S,Knee,,DNP,DNP,OUT,,,DNP
2025,REG,DET,7,Avonte Maddox,DB,Hamstring,,DNP,DNP,OUT,,,DNP
2025,REG,DET,7,Sione Vaki,RB,Groin,,DNP,DNP,OUT,,,DNP
2025,REG,DET,7,Terrion Arnold,CB,Shoulder,,DNP,LP,OUT,,,DNP
2025,REG,DET,7,Taylor Decker,T,Shoulder,,LP,LP,QUESTIONABLE,,,DNP
2025,REG,DET,7,Alim McNeill,DL,Knee,,FP,FP,QUESTIONABLE,,,FP
2025,REG,DET,7,DJ Reader,DL,Back,,DNP,LP,QUESTIONABLE,,,LP
2025,REG,DET,7,Zach Cunningham,LB,Hamstring,,FP,FP,(-),,,FP
2025,REG,DET,7,Kalif Raymond,WR,Personal,,(-),(-),(-),,,DNP
2025,REG,DET,9,Kerby Joseph,S,Knee,DNP,DNP,DNP,OUT,,,
2025,REG,DET,9,Craig Reynolds,RB,Hamstring,DNP,DNP,DNP,OUT,,,
2025,REG,DET,9,Malcolm Rodriguez,LB,Knee,LP,LP,LP,OUT,,,
2025,REG,DET,9,Daniel Thomas,S,Forearm,LP,LP,LP,OUT,,,
2025,REG,DET,9,Taylor Decker,T,Shoulder/Rest,LP,FP,DNP,QUESTIONABLE,,,
2025,REG,DET,9,Avonte Maddox,DB,Hamstring,LP,LP,LP,QUESTIONABLE,,,
2025,REG,DET,9,Sione Vaki,RB,Groin,LP,LP,LP,QUESTIONABLE,,,
2025,REG,DET,9,Terrion Arnold,CB,Shoulder,FP,FP,FP,(-),,,
2025,REG,DET,9,Al-Quadin Muhammad,EDGE,Hamstring,LP,FP,FP,(-),,,
2025,REG,DET,10,Miles Frazier,OL,Knee,LP,LP,LP,OUT,,,
2025,REG,DET,10,Kerby Joseph,S,Knee,DNP,DNP,DNP,OUT,,,
2025,REG,DET,10,Pat O'Connor,DL,Knee,DNP,DNP,DNP,OUT,,,
2025,REG,DET,10,Jacob Saylors,RB,Back,LP,DNP,DNP,OUT,,,
2025,REG,DET,10,Joshua Paschal,EDGE,Back,LP,LP,LP,OUT,,,
2025,REG,DET,10,Malcolm Rodriguez,LB,Knee,LP,LP,LP,OUT,,,
2025,REG,DET,10,Taylor Decker,T,Shoulder/Rest,DNP,LP,DNP,QUESTIONABLE,,,
2025,REG,DET,10,Craig Reynolds,RB,Hamstring,LP,LP,LP,QUESTIONABLE,,,
2025,REG,DET,10,Dan Skipper,T,Back,DNP,LP,LP,QUESTIONABLE,,,
2025,REG,DET,10,Grant Stuard,LB,Foot,LP,LP,LP,QUESTIONABLE,,,
2025,REG,DET,10,Daniel Thomas,S,Forearm,FP,FP,FP,QUESTIONABLE,,,
2025,REG,DET,10,Terrion Arnold,CB,Shoulder,FP,FP,FP,(-),,,
2025,REG,DET,10,Ty Summers,LB,Hand,FP,FP,FP,(-),,,
2025,REG,DET,10,Penei Sewell,T,Shoulder,DNP,LP,FP,(-),,,
2025,REG,GB,1,Zayne Anderson,S,Knee,LP,LP,LP,QUESTIONABLE,,,
2025,REG,GB,1,Nate Hobbs,CB,Knee,DNP,LP,LP,QUESTIONABLE,,,
2025,REG,GB,1,Elgton Jenkins,C/G,Hip,LP,LP,LP,(-),,,
2025,REG,GB,1,Jordan Love,QB,Left Thumb,FP,FP,FP,(-),,,
2025,REG,GB,1,Micah Parsons,DL,Back,LP,LP,LP,QUESTIONABLE,,,
2025,REG,GB,1,Jayden Reed,WR,Foot,DNP,LP,LP,QUESTIONABLE,,,
2025,REG,GB,1,Barryn Sorrell,DL,Knee,LP,LP,LP,QUESTIONABLE,,,
2025,REG,GB,1,Dontayvion Wicks,WR,Calf,LP,LP,LP,QUESTIONABLE,,,
2025,REG,GB,1,Savion Williams,WR,Hamstring,LP,LP,LP,QUESTIONABLE,,,
2025,REG,GB,2,Zayne Anderson,S,Knee,LP,,,QUESTIONABLE,LP,LP,
2025,REG,GB,2,Aaron Banks,G,Ankle / Groin,DNP,,,QUESTIONABLE,DNP,DNP,
2025,REG,GB,2,Brenton Cox Jr.,DL,Groin,DNP,,,OUT,DNP,DNP,
2025,REG,GB,2,Matthew Golden,WR,Ankle,FP,,,(-),LP,FP,
2025,REG,GB,2,Nate Hobbs,CB,Knee,LP,,,QUESTIONABLE,LP,LP,
2025,REG,GB,2,Jordan Love,QB,Left Thumb,FP,,,(-),FP,FP,
2025,REG,GB,2,Bo Melton,CB,Shoulder,DNP,,,OUT,DNP,DNP,
2025,REG,GB,2,Micah Parsons,DL,Back,LP,,,QUESTIONABLE,LP,LP,
2025,REG,GB,2,Jayden Reed,WR,Foot,LP,,,(-),DNP,LP,
2025,REG,GB,2,Barryn Sorrell,DL,Knee,LP,,,(-),LP,LP,
2025,REG,GB,2,Zach Tom,OL,Oblique,DNP,,,QUESTIONABLE,DNP,DNP,
2025,REG,GB,2,Quay Walker,LB,Quadricep,FP,,,(-),DNP,LP,
2025,REG,GB,2,Daniel Whelan,P,Right Knee,FP,,,(-),FP,FP,
2025,REG,GB,2,Dontayvion Wicks,WR,Calf,LP,,,(-),LP,LP,
2025,REG,GB,3,Zayne Anderson,S,Knee,FP,FP,FP,(-),,,
2025,REG,GB,3,Aaron Banks,G,Groin,LP,LP,FP,(-),,,
2025,REG,GB,3,Nate Hobbs,CB,Knee,LP,LP,FP,(-),,,
2025,REG,GB,3,Josh Jacobs,RB,Ankle,LP,LP,LP,(-),,,
2025,REG,GB,3,Tucker Kraft,TE,Knee,(-),LP,DNP,QUESTIONABLE,,,
2025,REG,GB,3,Jordan Love,QB,Left Thumb,FP,FP,FP,(-),,,
2025,REG,GB,3,Bo Melton,CB,Shoulder,LP,LP,FP,(-),,,
2025,REG,GB,3,Jayden Reed,WR,Foot / Shoulder,DNP,DNP,DNP,OUT,,,
2025,REG,GB,3,Zach Tom,OL,Oblique,LP,LP,LP,QUESTIONABLE,,,
2025,REG,GB,4,Aaron Banks,G,Groin,DNP,DNP,DNP,DOUBTFUL,,,
2025,REG,GB,4,Anthony Belton,T,Ankle,LP,DNP,DNP,OUT,,,
2025,REG,GB,4,Karl Brooks,DL,Foot,LP,LP,FP,(-),,,
2025,REG,GB,4,Javon Bullard,S,Concussion,DNP,LP,LP,QUESTIONABLE,,,
2025,REG,GB,4,John FitzPatrick,TE,Groin,LP,LP,LP,(-),,,
2025,REG,GB,4,Nate Hobbs,CB,Knee,FP,FP,FP,(-),,,
2025,REG,GB,4,Josh Jacobs,RB,Ankle,LP,LP,LP,(-),,,
2025,REG,GB,4,Tucker Kraft,TE,Knee / Elbow,LP,LP,FP,(-),,,
2025,REG,GB,4,Jordan Love,QB,Left Thumb,FP,FP,FP,(-),,,
2025,REG,GB,4,Bo Melton,CB,Shoulder,FP,FP,FP,(-),,,
2025,REG,GB,4,Micah Parsons,DL,Back,LP,LP,LP,(-),,,
2025,REG,GB,4,Zach Tom,OL,Oblique,DNP,DNP,DNP,OUT,,,
2025,REG,GB,4,Rasheed Walker,T,Quadricep,LP,LP,FP,(-),,,
2025,REG,GB,4,Devonte Wyatt,DL,Knee,LP,LP,FP,(-),,,
2025,REG,GB,6,Aaron Banks,G,Groin / Knee,LP,LP,LP,QUESTIONABLE,,,
2025,REG,GB,6,Anthony Belton,T,Ankle,DNP,DNP,DNP,OUT,,,
2025,REG,GB,6,Kingsley Enagbare,DL,Ankle,LP,LP,FP,(-),,,
2025,REG,GB,6,Nate Hobbs,CB,Concussion,LP,LP,LP,QUESTIONABLE,,,
2025,REG,GB,6,Tucker Kraft,TE,Elbow,FP,FP,FP,(-),,,
2025,REG,GB,6,Jordan Love,QB,Left Thumb / Ankle,FP,FP,FP,(-),,,
2025,REG,GB,6,Brandon McManus,K,Right Quadricep,LP,LP,LP,QUESTIONABLE,,,
2025,REG,GB,6,Jacob Monk,C/G,Hamstring,LP,LP,LP,QUESTIONABLE,,,
2025,REG,GB,6,Jordan Morgan,T/G,Knee,FP,FP,FP,(-),,,
2025,REG,GB,6,Zach Tom,OL,Oblique / Back,LP,LP,LP,QUESTIONABLE,,,
2025,REG,GB,6,Rasheed Walker,T,Quadricep,LP,DNP,LP,QUESTIONABLE,,,
2025,REG,GB,6,Christian Watson,WR,Knee,LP,LP,LP,OUT,,,
2025,REG,GB,6,Savion Williams,WR,Groin,LP,LP,LP,(-),,,
2025,REG,GB,6,Devonte Wyatt,DL,Knee,DNP,DNP,DNP,OUT,,,
2025,REG,GB,7,Aaron Banks,G,Groin / Knee,LP,LP,LP,(-),,,
2025,REG,GB,7,Anthony Belton,T,Ankle,LP,LP,LP,QUESTIONABLE,,,
2025,REG,GB,7,Warren Brinson,DL,Abdomen / Neck,FP,FP,FP,(-),,,
2025,REG,GB,7,Matthew Golden,WR,Shoulder,FP,FP,FP,(-),,,
2025,REG,GB,7,Nate Hobbs,CB,Knee,(-),(-),LP,QUESTIONABLE,,,
2025,REG,GB,7,Josh Jacobs,RB,Illness / Calf,LP,LP,FP,QUESTIONABLE,,,
2025,REG,GB,7,Brandon McManus,K,Right Quadricep,DNP,DNP,DNP,QUESTIONABLE,,,
2025,REG,GB,7,Jacob Monk,C/G,Hamstring,LP,LP,LP,QUESTIONABLE,,,
2025,REG,GB,7,Jordan Morgan,T/G,Knee,LP,LP,FP,(-),,,
2025,REG,GB,7,Zach Tom,OL,Oblique / Back,DNP,LP,LP,QUESTIONABLE,,,
2025,REG,GB,7,Lukas Van Ness,DL,Foot,DNP,DNP,DNP,OUT,,,
2025,REG,GB,7,Keisean Nixon,CB,Illness,(-),,(-),QUESTIONABLE,,,
2025,REG,GB,7,Christian Watson,WR,Knee,LP,LP,LP,OUT,,,
2025,REG,GB,7,Dontayvion Wicks,WR,Ankle,LP,LP,LP,QUESTIONABLE,,,
2025,REG,GB,7,Devonte Wyatt,DL,Knee,DNP,DNP,DNP,OUT,,,
2025,REG,GB,8,Aaron Banks,G,Groin,LP,FP,FP,(-),,,
2025,REG,GB,8,Anthony Belton,T,Ankle,LP,FP,FP,(-),,,
2025,REG,GB,8,Warren Brinson,DL,Hamstring,(-),(-),LP,QUESTIONABLE,,,
2025,REG,GB,8,Matthew Golden,WR,Hip,(-),(-),LP,QUESTIONABLE,,,
2025,REG,GB,8,Nate Hobbs,CB,Knee,LP,FP,FP,(-),,,
2025,REG,GB,8,Josh Jacobs,RB,Calf,LP,LP,LP,(-),,,
2025,REG,GB,8,Xavier McKinney,S,Ankle / Knee,LP,LP,FP,(-),,,
2025,REG,GB,8,Brandon McManus,K,Right Quadricep,DNP,LP,LP,QUESTIONABLE,,,
2025,REG,GB,8,Jordan Morgan,T/G,Knee,FP,FP,FP,(-),,,
2025,REG,GB,8,Zach Tom,OL,Back,LP,LP,LP,(-),,,
2025,REG,GB,8,Lukas Van Ness,DL,Foot,DNP,DNP,DNP,OUT,,,
2025,REG,GB,8,Quay Walker,LB,Neck,FP,FP,FP,(-),,,
2025,REG,GB,8,Christian Watson,WR,Knee,LP,LP,LP,QUESTIONABLE,,,
2025,REG,GB,8,Dontayvion Wicks,WR,Calf,DNP,DNP,DNP,OUT,,,
2025,REG,GB,8,Evan Williams,S,Back,LP,LP,FP,(-),,,
2025,REG,GB,8,Devonte Wyatt,DL,Knee,LP,LP,LP,QUESTIONABLE,,,
2025,REG,GB,9,Aaron Banks,G,Shin,LP,LP,FP,(-),,,
2025,REG,GB,9,Josh Jacobs,RB,Calf,LP,LP,LP,(-),,,
2025,REG,GB,9,Brandon McManus,K,Right Quadricep,LP,FP,FP,QUESTIONABLE,,,
2025,REG,GB,9,Jordan Morgan,T/G,Illness,(-),LP,FP,(-),,,
2025,REG,GB,9,Nick Niemann,LB,Pectoral,DNP,DNP,DNP,OUT,,,
2025,REG,GB,9,Zach Tom,OL,Back,LP,LP,LP,(-),,,
2025,REG,GB,9,Lukas Van Ness,DL,Foot,DNP,DNP,DNP,OUT,,,
2025,REG,GB,9,Quay Walker,LB,Calf,(-),DNP,LP,QUESTIONABLE,,,
2025,REG,GB,9,Christian Watson,WR,Knee,LP,LP,LP,(-),,,
2025,REG,GB,9,Dontayvion Wicks,WR,Calf,DNP,DNP,DNP,OUT,,,
2025,REG,GB,9,Malik Willis,QB,Ankle,(-),LP,LP,(-),,,
2025,REG,GB,9,Devonte Wyatt,DL,Knee,LP,LP,LP,(-),,,
2025,REG,GB,10,Aaron Banks,G,Neck,,LP,LP,(-),,,FP
2025,REG,GB,10,Edgerrin Cooper,LB,Foot,,LP,LP,(-),,,FP
2025,REG,GB,10,Matthew Golden,WR,Shoulder,,LP,DNP,QUESTIONABLE,,,DNP
2025,REG,GB,10,Kamal Hadden,CB,Hamstring,,(-),(-),(-),,,LP
2025,REG,GB,10,Malik Heath,WR,Hip,,(-),LP,(-),,,LP
2025,REG,GB,10,Nate Hobbs,CB,Knee,,DNP,DNP,OUT,,,DNP
2025,REG,GB,10,Josh Jacobs,RB,NIR - Vet Rest,,LP,LP,(-),,,FP
2025,REG,GB,10,Brandon McManus,K,Right Quadricep,,FP,FP,(-),,,FP
2025,REG,GB,10,Micah Parsons,DL,Pectoral / Illness,,LP,LP,(-),,,LP
2025,REG,GB,10,Zach Tom,OL,Back,,LP,LP,QUESTIONABLE,,,LP
2025,REG,GB,10,Lukas Van Ness,DL,Foot,,DNP,DNP,OUT,,,DNP
2025,REG,GB,10,Quay Walker,LB,Calf,,LP,LP,(-),,,FP
2025,REG,GB,10,Christian Watson,WR,Knee,,LP,LP,(-),,,LP
2025,REG,GB,10,Dontayvion Wicks,WR,Calf,,LP,LP,QUESTIONABLE,,,LP
2025,REG,GB,10,Savion Williams,WR,Foot,,DNP,LP,QUESTIONABLE,,,LP
2025,REG,GB,10,Malik Willis,QB,Calf,,(-),LP,(-),,,FP
2025,REG,GB,10,Colby Wooden,DL,Shoulder,,LP,LP,(-),,,FP
2025,REG,MIN,1,Zavier Scott,RB,Ankle,,DNP,DNP,OUT,,,DNP
2025,REG,MIN,1,Elijah Williams,DL,Hamstring,,DNP,DNP,OUT,,,DNP
2025,REG,MIN,1,Harrison Smith,S,Illness,,DNP,LP,OUT,,,LP
2025,REG,MIN,1,Christian Darrisaw,T,Knee,,DNP,FP,QUESTIONABLE,,,FP
2025,REG,MIN,1,Jalen Nailor,WR,Hand,,FP,FP,(-),,,FP
2025,REG,MIN,1,Andrew Van Ginkel,OLB,Neck,,FP,FP,(-),,,FP
2025,REG,MIN,2,Ryan Kelly,C,Toe,DNP,DNP,FP,(-),,,
2025,REG,MIN,2,Josh Oliver,TE,Ankle,DNP,DNP,FP,(-),,,
2025,REG,MIN,2,Jeff Okudah,CB,Concussion,DNP,DNP,LP,OUT,,,
2025,REG,MIN,2,Andrew Van Ginkel,OLB,Concussion,DNP,DNP,DNP,OUT,,,
2025,REG,MIN,2,Myles Price,WR,Knee,LP,LP,FP,(-),,,
2025,REG,MIN,2,Harrison Smith,S,Illness,LP,LP,LP,QUESTIONABLE,,,
2025,REG,MIN,2,Christian Darrisaw,T,Knee,FP,LP,LP,OUT,,,
2025,REG,MIN,2,Jalen Nailor,WR,Hand,FP,FP,FP,(-),,,
2025,REG,MIN,2,Zavier Scott,RB,Ankle,FP,LP,FP,(-),,,
2025,REG,MIN,2,Elijah Williams,DL,Hamstring,FP,FP,FP,(-),,,
2025,REG,MIN,2,J.J. McCarthy,QB,Not Injury Related - Personal Matter,(-),DNP,(-),(-),,,
2025,REG,MIN,2,Isaiah Rodgers,CB,Elbow,(-),LP,FP,(-),,,
2025,REG,MIN,2,Austin Keys,LB,Groin,(-),(-),FP,QUESTIONABLE,,,
2025,REG,MIN,2,Jonathan Allen,DL,Not Injury Related - Rest,(-),(-),LP,(-),,,
2025,REG,MIN,2,Javon Hargrave,DL,Not Injury Related - Rest,(-),(-),LP,(-),,,
2025,REG,MIN,3,Ryan Kelly,C,Concussion,DNP,DNP,LP,OUT,,,
2025,REG,MIN,3,J.J. McCarthy,QB,Ankle,DNP,DNP,DNP,OUT,,,
2025,REG,MIN,3,Justin Skule,T,Concussion,DNP,DNP,LP,OUT,,,
2025,REG,MIN,3,Jonathan Greenard,OLB,Oblique,LP,FP,FP,(-),,,
2025,REG,MIN,3,Donovan Jackson,OL,Wrist,LP,LP,FP,(-),,,
2025,REG,MIN,3,Theo Jackson,S,Hip,LP,LP,FP,(-),,,
2025,REG,MIN,3,Austin Keys,LB,Groin,LP,LP,LP,QUESTIONABLE,,,
2025,REG,MIN,3,Josh Oliver,TE,Ankle,LP,LP,FP,(-),,,
2025,REG,MIN,3,Harrison Smith,S,Illness,LP,LP,LP,QUESTIONABLE,,,
2025,REG,MIN,3,Andrew Van Ginkel,OLB,Concussion,LP,LP,FP,QUESTIONABLE,,,
2025,REG,MIN,3,Christian Darrisaw,T,Knee,FP,DNP,FP,QUESTIONABLE,,,
2025,REG,MIN,3,Jeff Okudah,CB,Concussion,FP,FP,FP,(-),,,
2025,REG,MIN,4,Jonathan Allen,DL,Not Injury Related - Rest,DNP,(-),(-),(-),,,
2025,REG,MIN,4,Javon Hargrave,DL,Chest,DNP,LP,FP,(-),,,
2025,REG,MIN,4,Donovan Jackson,OL,Wrist,DNP,DNP,DNP,OUT,,,
2025,REG,MIN,4,J.J. McCarthy,QB,Ankle,DNP,DNP,DNP,OUT,,,
2025,REG,MIN,4,Andrew Van Ginkel,OLB,Neck,DNP,DNP,DNP,OUT,,,
2025,REG,MIN,4,Ben Yurosek,TE,Knee,DNP,DNP,DNP,OUT,,,
2025,REG,MIN,4,Ryan Kelly,C,Concussion,FP,FP,FP,(-),,,
2025,REG,MIN,4,Jalen Redmond,DL,Hand,FP,FP,FP,(-),,,
2025,REG,MIN,4,Justin Skule,T,Concussion,FP,FP,FP,(-),,,
2025,REG,MIN,4,Josh Metellus,S,Foot,LP,FP,FP,(-),,,
2025,REG,MIN,4,Christian Darrisaw,T,Not Injury Related - Rest,(-),DNP,(-),(-),,,
2025,REG,MIN,4,Harrison Smith,S,Not Injury Related - Rest,(-),(-),LP,(-),,,
2025,REG,MIN,5,Christian Darrisaw,T,Not Injury Related - Rest,DNP,DNP,FP,(-),,,
2025,REG,MIN,5,Donovan Jackson,OL,Wrist,DNP,DNP,DNP,OUT,,,
2025,REG,MIN,5,Michael Jurgens,G,Hamstring,DNP,DNP,DNP,OUT,,,
2025,REG,MIN,5,Ryan Kelly,C,Concussion,DNP,DNP,DNP,OUT,,,
2025,REG,MIN,5,J.J. McCarthy,QB,Ankle,DNP,DNP,DNP,OUT,,,
2025,REG,MIN,5,Brian O'Neill,T,Knee,DNP,DNP,DNP,OUT,,,
2025,REG,MIN,5,Andrew Van Ginkel,OLB,Neck,DNP,DNP,DNP,OUT,,,
2025,REG,MIN,5,Ben Yurosek,TE,Knee,DNP,DNP,LP,QUESTIONABLE,,,
2025,REG,MIN,5,Tyler Batty,OLB,Knee,FP,FP,FP,QUESTIONABLE,,,
2025,REG,MIN,5,C.J. Ham,FB,Knee,FP,FP,FP,QUESTIONABLE,,,
2025,REG,MIN,5,Zavier Scott,RB,Knee,FP,FP,FP,(-),,,
2025,REG,MIN,5,Dallas Turner,OLB,Illness,(-),DNP,FP,(-),,,
2025,REG,MIN,5,Harrison Smith,S,Not Injury Related - Rest,(-),(-),LP,(-),,,
2025,REG,MIN,7,Tyler Batty,OLB,Knee,FP,FP,FP,QUESTIONABLE,,,
2025,REG,MIN,7,Blake Cashman,LB,Hamstring,FP,FP,FP,QUESTIONABLE,,,
2025,REG,MIN,7,Michael Jurgens,G,Hamstring,FP,FP,FP,QUESTIONABLE,,,
2025,REG,MIN,7,Carson Wentz,QB,Shoulder,FP,FP,FP,(-),,,
2025,REG,MIN,7,Donovan Jackson,OL,Wrist,LP,FP,FP,(-),,,
2025,REG,MIN,7,J.J. McCarthy,QB,Ankle,LP,LP,LP,QUESTIONABLE,,,
2025,REG,MIN,7,Brian O'Neill,T,Knee,LP,LP,LP,QUESTIONABLE,,,
2025,REG,MIN,7,Andrew Van Ginkel,OLB,Neck,LP,LP,LP,OUT,,,
2025,REG,MIN,7,Tyrion Ingram-Dawkins,DL,Hip,LP,LP,LP,QUESTIONABLE,,,
2025,REG,MIN,7,Christian Darrisaw,T,Not Injury Related - Rest,(-),DNP,FP,(-),,,
2025,REG,MIN,7,Jonathan Greenard,OLB,Hamstring,(-),LP,,(-),,,
2025,REG,MIN,7,Jonathan Allen,DL,Not Injury Related - Rest,(-),(-),LP,(-),,,
2025,REG,MIN,7,Javon Hargrave,DL,Not Injury Related - Rest,(-),(-),LP,(-),,,
2025,REG,MIN,7,Harrison Smith,S,Not Injury Related - Rest,(-),,LP,(-),,,
2025,REG,MIN,8,C.J. Ham,FB,Hand,DNP,,,OUT,DNP,DNP,
2025,REG,MIN,8,Brian O'Neill,T,Knee,LP,,,QUESTIONABLE,DNP,DNP,
2025,REG,MIN,8,J.J. McCarthy,QB,Ankle,LP,,,QUESTIONABLE,LP,LP,
2025,REG,MIN,8,Zavier Scott,RB,Wrist,LP,,,QUESTIONABLE,LP,LP,
2025,REG,MIN,8,Andrew Van Ginkel,OLB,Neck,LP,,,OUT,LP,LP,
2025,REG,MIN,8,Carson Wentz,QB,Left Shoulder,FP,,,(-),LP,FP,
2025,REG,MIN,8,Tyrion Ingram-Dawkins,DL,Hip,FP,,,(-),FP,FP,
2025,REG,MIN,8,Donovan Jackson,OL,Wrist,FP,,,(-),FP,FP,
2025,REG,MIN,8,Aaron Jones,RB,Hamstring,LP,,,QUESTIONABLE,(-),LP,
2025,REG,MIN,8,Christian Darrisaw,T,Knee,DNP,,,QUESTIONABLE,(-),(-),
2025,REG,MIN,9,C.J. Ham,FB,Hand,DNP,DNP,DNP,OUT,,,
2025,REG,MIN,9,Jeff Okudah,CB,Concussion,DNP,DNP,DNP,OUT,,,
2025,REG,MIN,9,Josh Oliver,TE,Foot,DNP,DNP,DNP,OUT,,,
2025,REG,MIN,9,Jonathan Greenard,OLB,Ankle,LP,FP,LP,(-),,,
2025,REG,MIN,9,Brian O'Neill,T,Knee,LP,LP,FP,UNSPECIFIED,,,
2025,REG,MIN,9,Isaiah Rodgers,CB,Shoulder,LP,LP,FP,UNSPECIFIED,,,
2025,REG,MIN,9,Christian Darrisaw,T,Knee,FP,DNP,LP,QUESTIONABLE,,,
2025,REG,MIN,9,J.J. McCarthy,QB,Ankle,FP,FP,FP,UNSPECIFIED,,,
2025,REG,MIN,9,Andrew Van Ginkel,OLB,Neck,FP,FP,FP,QUESTIONABLE,,,
2025,REG,MIN,9,Josh Metellus,S,Foot,(-),,LP,UNSPECIFIED,,,
2025,REG,MIN,9,Jonathan Allen,DL,Not Injury Related - Rest,(-),(-),LP,UNSPECIFIED,,,
2025,REG,MIN,9,Javon Hargrave,DL,Not Injury Related - Rest,(-),(-),LP,UNSPECIFIED,,,
2025,REG,MIN,9,Harrison Smith,S,Not Injury Related - Rest,(-),(-),LP,(-),,,
